bitrix24_partner_number,title,site,phone,email,logo_url,detail_page_url,zone,scraped_at
22059168,"Волга онлайн",https://volga-online.bitrix24site.ru/,89872678233,online.volga@yandex.ru,https://www.1c-bitrix.ru/upload/iblock/a4a/rozvpqdkoa0ol08h1jepkh91i9v1j0wh/лого3х2_Б24.png,/partners/partner/22059168/,ru,2026-06-23T17:07:13+00:00
27599822,KHITEC,https://khitec.ru,+79196206382,timur@khitec.com,"https://www.1c-bitrix.ru/upload/iblock/87a/klxv4p573s5dmlf99bdme1wgmx1ailje/Screenshot 2026-02-02 at 13.41.32.png",/partners/partner/27599822/,ru,2026-06-23T17:07:16+00:00
200898,Сервис-ИТ,https://serviseit.ru,+79640555505,info@serviseit.ru,"https://www.1c-bitrix.ru/upload/iblock/5f4/244xh7cp5k28ybodlw0po88nm72fh427/logo для Битрикса.png",/partners/partner/200898/,ru,2026-06-23T17:07:18+00:00
287706,Программист,https://prog01.ru,"+7 8772 555-092",vitmus01@yandex.ru,https://www.1c-bitrix.ru/upload/iblock/7b2/logo_rus_147x301_transparentback.png,/partners/partner/287706/,ru,2026-06-23T17:07:21+00:00
712085,Сайт-Протект,https://www.site-protect.ru,+7(495)255-55-70,sales@site-protect.ru,https://www.1c-bitrix.ru/upload/iblock/c4c/su63pfdedshzxtn26kdwp944rl7qse9i/logo_sp.png,/partners/partner/712085/,ru,2026-06-23T17:07:23+00:00
1106520,PARUS,https://www.ra-parus.ru,"+7(499) 325-71-88",smirnov@ra-parus.ru,"https://www.1c-bitrix.ru/upload/iblock/72b/qdb07io1dtkltada1vbvt3kddzp2vbkd/logo (1).png",/partners/partner/1106520/,ru,2026-06-23T17:07:26+00:00
2487465,Chili.help,https://chilihelp.ru,8-800-700-39-43,help@chilihelp.ru,https://www.1c-bitrix.ru/upload/iblock/095/ChiliHelp_pepper.png,/partners/partner/2487465/,ru,2026-06-23T17:07:28+00:00
12659340,"CRM для Юриста",https://crm-jurist.bitrix24site.ru/,"+7 999 444-70-91",chernyshev@russland-deutsche.com,https://www.1c-bitrix.ru/upload/iblock/9e7/kej1f8syha0val614mb5mbo4w3zct850/Логотест.jpg,/partners/partner/12659340/,ru,2026-06-23T17:07:31+00:00
15971784,"Energy Team",https://www.energy-team.ru,"+7 4996499497",info@energy-team.ru,"https://www.1c-bitrix.ru/upload/iblock/75f/mxmj2c8qinsuv8g23c25hgnisdy9gk2o/фирменный знак_градиент (1).png",/partners/partner/15971784/,ru,2026-06-23T17:07:33+00:00
20618046,ЛОДЖИСОФТ,https://logisoft.ru/,"+7 (495) 374-70-17",info@logisoft.ru,https://www.1c-bitrix.ru/upload/iblock/f27/af050bqdncnorxbivqkrfmco5a1bol3x/Logisoft_H(175px).png,/partners/partner/20618046/,ru,2026-06-23T17:07:36+00:00
14929704,Траффик-Сервис,https://traffic-service.ru/,+74994442326,sale@traffic-service.ru,"https://www.1c-bitrix.ru/upload/iblock/383/cqctw8pr3v07ix5hus6ukqxg4rxzhhb8/WhatsApp Image 2024-07-08 at 12..jpg",/partners/partner/14929704/,ru,2026-06-23T17:07:38+00:00
16816774,"Егор Маганов",https://razrabota.ru,,egormaganov@yandex.ru,https://www.1c-bitrix.ru/upload/iblock/833/bhrf5rx6imdbye2mwtv1fkvay3t61jzs/logo.png,/partners/partner/16816774/,ru,2026-06-23T17:07:43+00:00
16901182,"iBusiness №1",https://i-business1.ru,+79779337257,am@i-business1.ru,"https://www.1c-bitrix.ru/upload/iblock/876/yo8m4y0ottspj5ix4f3tcgzq3tldvsw3/Лого 175.png",/partners/partner/16901182/,ru,2026-06-23T17:07:45+00:00
27662332,"Digital Ultimate",https://digitalultimate.bitrix24site.ru/,89253040057,ermilofff@vk.com,https://www.1c-bitrix.ru/upload/iblock/824/gf0rrm4758cl3uupzp6widbw4vhfjbhb/22.jpeg,/partners/partner/27662332/,ru,2026-06-23T17:07:48+00:00
28258362,СалютНова,https://salutnova.ru/,+79537078683,go@salutnova.ru,https://www.1c-bitrix.ru/upload/iblock/627/uevv23odefsuih7tiyr9aufkla38z1m7/Исходники-09.jpg,/partners/partner/28258362/,ru,2026-06-23T17:07:50+00:00
1516,Вебдока,https://webdoka.ru,"+7 (911) 147 11 00",sales@webdoka.ru,https://www.1c-bitrix.ru/upload/iblock/0a8/logo-webdoka.png,/partners/partner/1516/,ru,2026-06-23T17:07:53+00:00
14259,INFODAY,https://infodaymedia.com,"+ 7 495 768-27-94",company@infodaymedia.com,https://www.1c-bitrix.ru/upload/iblock/219/idm_logo_element.png,/partners/partner/14259/,ru,2026-06-23T17:07:56+00:00
33527,AVT.DIGITAL,https://avt.digital,"+7 (495) 543-43-46",hello@avt.digital,https://www.1c-bitrix.ru/upload/iblock/cc9/6fci6jb9nli203e5wi4awktcjtycht83/100x100.png,/partners/partner/33527/,ru,2026-06-23T17:07:58+00:00
65205,Olof,https://www.olof.ru,"+7 (908)0064444",olof@olof.ru,https://www.1c-bitrix.ru/upload/iblock/456/3xgzm2350xhsvur52nq6livov4nial56/logo.png,/partners/partner/65205/,ru,2026-06-23T17:08:01+00:00
93324,YaSite,https://yasite.ru,+79023323828,739778@mail.ru,https://www.1c-bitrix.ru/upload/iblock/dee/35.png,/partners/partner/93324/,ru,2026-06-23T17:08:03+00:00
104552,RKI,https://rki.bitrix24site.ru/,+79779560870,info@rki.ru,https://www.1c-bitrix.ru/upload/iblock/9fb/24y8haumhqmi3gy96oghqgrseddmpfzq/logoSign.jpg,/partners/partner/104552/,ru,2026-06-23T17:08:06+00:00
143393,Itees,https://www.itees.ru,"+7 (831) 212 35 25",sls@itees.ru,https://www.1c-bitrix.ru/upload/iblock/75e/logo_vertical_web_2014_175x135.png,/partners/partner/143393/,ru,2026-06-23T17:08:08+00:00
151266,"Цифровой регион",https://it45.ru,"+7 9617500977",it45@it45.ru,https://www.1c-bitrix.ru/upload/iblock/dd7/g0opkfcc6nmox0gaio7dy6loiwntpqzo/лого-для-битрикс.png,/partners/partner/151266/,ru,2026-06-23T17:08:11+00:00
161475,ЮвелирСофт,https://www.uvelirsoft.ru,"(4942) 39-20-37",moscow@uvelirsoft.ru,https://www.1c-bitrix.ru/upload/iblock/c09/logo_uvelirsoft_horizont.jpg,/partners/partner/161475/,ru,2026-06-23T17:08:16+00:00
164580,Неосистемы,https://neosystems.ru,"(8142) 67 21 20",promo@neosystems.ru,https://www.1c-bitrix.ru/upload/iblock/603/dev_logo.gif,/partners/partner/164580/,ru,2026-06-23T17:08:18+00:00
173756,"Prof IT (Проф Ай Ти)",https://www.softprof-it.ru,"(495) 514-8862",info@softprof-it.ru,https://www.1c-bitrix.ru/upload/iblock/092/8ox94uuhimsw8db59kzr4dt2zozb0c1e/logo.png,/partners/partner/173756/,ru,2026-06-23T17:08:21+00:00
212316,"Web-Art студия",http://studio52nn.ru,"(831) 413-19-88",studio-nn@ya.ru,https://www.1c-bitrix.ru/upload/iblock/c66/znak.jpg,/partners/partner/212316/,ru,2026-06-23T17:08:23+00:00
213797,"Терминал дизайн",https://www.terminaldesign.ru/,"7 812 448 1220",terminal@terminaldesign.ru,https://www.1c-bitrix.ru/upload/iblock/345/logoA.gif,/partners/partner/213797/,ru,2026-06-23T17:08:26+00:00
220167,"Novastar digital production",https://novastar.su/,"+7 (950) 154-00-00",contact@novastar.su,https://www.1c-bitrix.ru/upload/iblock/e8b/ab4/logo.png,/partners/partner/220167/,ru,2026-06-23T17:08:28+00:00
223782,CONTROLiX,https://controlix.ru/,"8 (903) 557-40-87",controlix@yandex.ru,https://www.1c-bitrix.ru/upload/iblock/9b9/60fbbco724lwp0l0xdx3ycfdg1e82b2x/logo_copy_1x.png,/partners/partner/223782/,ru,2026-06-23T17:08:31+00:00
235482,"Физики и Лирики",https://fizikiiliriki.ru/,"+7 911 615 38 85",support@fizikiiliriki.ru,https://www.1c-bitrix.ru/upload/iblock/e8a/i5yyry6jkdb9gyl373m8sl3im4hrfsx0/avatar.png,/partners/partner/235482/,ru,2026-06-23T17:08:33+00:00
237214,ЮниПлаг,http://uniplug.ru/,"+7 (495) 988-79-98",contact@uniplug.ru,https://www.1c-bitrix.ru/upload/iblock/61d/uniplug_logo_hover.png,/partners/partner/237214/,ru,2026-06-23T17:08:36+00:00
245513,"Веб-студия binardi",https://www.binardi.ru,"+7 812 408-10-12",info@binardi.ru,https://www.1c-bitrix.ru/upload/iblock/986/175.png,/partners/partner/245513/,ru,2026-06-23T17:08:39+00:00
320554,G-Lab,https://www.g-lab.ru,"+7 (495) 225 9995",info@g-lab.ru,https://www.1c-bitrix.ru/upload/iblock/716/logo-g-lab-170x400.png,/partners/partner/320554/,ru,2026-06-23T17:08:41+00:00
327027,Kaoma.ru,https://www.kaoma.ru,"+7 (916) 533-95-39",admin@kaoma.ru,"https://www.1c-bitrix.ru/upload/iblock/ec6/7kw74dq3yjaoji2z9r0esatycc9nhcyz/logotype 175 k.png",/partners/partner/327027/,ru,2026-06-23T17:08:44+00:00
334508,seocomplex,https://seocomplex.ru/,"+7 (495) 22-55-402",order@seocomplex.ru,https://www.1c-bitrix.ru/upload/iblock/e4d/i1kpclpb0kxilaytfotr5x7ipr5watew/jira-logo-scaled.png,/partners/partner/334508/,ru,2026-06-23T17:08:49+00:00
336901,"Мастерская информационных технологий",https://mit24.ru,"+7 (918) 657-13-14",info@mit24.ru,https://www.1c-bitrix.ru/upload/iblock/a99/logo-new-256.png,/partners/partner/336901/,ru,2026-06-23T17:08:51+00:00
350085,"Веб мастерская",https://mactersait.ru,"8(4852) 93 - 03 - 25",wm@mactersait.ru,https://www.1c-bitrix.ru/upload/iblock/f0a/logo-wm-new11.png,/partners/partner/350085/,ru,2026-06-23T17:08:54+00:00
361142,WEBMASTER95,https://webmaster95.ru,"8 (8712) 29-62-30; 8 (960) 440-12-12; 8 (928) 020-52-70","webmaster95@mail.ru; sale@softyou.ru",https://www.1c-bitrix.ru/upload/iblock/bb9/wm95.jpg,/partners/partner/361142/,ru,2026-06-23T17:08:56+00:00
426831,Интегратор,https://www.Sadko.biz,"+7 3412 676555",info@sadko.biz,https://www.1c-bitrix.ru/upload/iblock/a2d/logo_sadko.png,/partners/partner/426831/,ru,2026-06-23T17:08:59+00:00
442354,"X5 studio",https://x5studio.ru/vnedrenie_bitriks24?utm_source=bitriх4,"+7 (863) 310-54-57",UAAlekseeva@1cbit.ru,https://www.1c-bitrix.ru/upload/iblock/65f/f3knxrsch58o62y69gfvkrl1xnv4edrh/175.png,/partners/partner/442354/,ru,2026-06-23T17:09:01+00:00
471663,ВебФронт,https://webfront.ru,"8 (863) 2566-552",info@webfront.ru,https://www.1c-bitrix.ru/upload/iblock/6f8/logo2.jpg,/partners/partner/471663/,ru,2026-06-23T17:09:03+00:00
581053,Pimenow,https://pimenow.ru,"+7 920 370-28-65",a@iniv.ru,https://www.1c-bitrix.ru/upload/iblock/d12/LogoMini.jpg,/partners/partner/581053/,ru,2026-06-23T17:09:06+00:00
896460,U-CloudS,https://u-clouds.com,"+7 (800) 511-80-82",services@u-clouds.com,https://www.1c-bitrix.ru/upload/iblock/c29/v53098cqkfrkrpmju4e9tqivefym8d4t/Logo_U-CloudS_RGB_Red_AC_127_55.png,/partners/partner/896460/,ru,2026-06-23T17:09:08+00:00
901268,"Digital-агентство Atomic",https://atomic-digital.ru,"+7 (495) 374-58-11",bitrix24@atomic-digital.ru,https://www.1c-bitrix.ru/upload/iblock/cb3/bit.png,/partners/partner/901268/,ru,2026-06-23T17:09:11+00:00
1038523,Аспробит,https://asprobit.ru/,"8 (800) 550-41-09",info@asprobit.ru,https://www.1c-bitrix.ru/upload/iblock/1f7/7mrvcbqb87u1896xtype42a7lmt72fin/sign-black.png,/partners/partner/1038523/,ru,2026-06-23T17:09:13+00:00
1114393,"Easy IT",https://easy-it.ru/,"8 (495) 481-33-29",eu@easy-it.ru,https://www.1c-bitrix.ru/upload/iblock/d64/dmhk1uz1o6p5bgcd678kfx3ylbs8txjd/logo_dlya_bitrix.png,/partners/partner/1114393/,ru,2026-06-23T17:09:15+00:00
1187180,LogicTim,http://logictim.ru/,"+7 (843) 212-62-17",info@logictim.ru,https://www.1c-bitrix.ru/upload/iblock/1b9/pw64a9vv73q5nqdnm17la1ckaj1crs34/logo.png,/partners/partner/1187180/,ru,2026-06-23T17:09:20+00:00
1412309,Киберэтика,https://cyberetica.ru/,"+7 (965) 781-55-12",pro@cyberetica.ru,https://www.1c-bitrix.ru/upload/iblock/0d7/3wwn06jnagfj7i61hn79qmh5d10muky2/cyberlo.png,/partners/partner/1412309/,ru,2026-06-23T17:09:23+00:00
1460385,Brosto.Pro,https://http:/brosto.pro,"8(861)213-93-21, 8(861)217-57-10",bitrix24@brosto.pro,"https://www.1c-bitrix.ru/upload/iblock/0d7/g0zqomzay70ht02uamf2iumaepcx52px/1 (3).png",/partners/partner/1460385/,ru,2026-06-23T17:09:25+00:00
1499358,"Регион ИТ",http://www.regionit.com,"+7 (918) 356-84-40",info@regionit.com,https://www.1c-bitrix.ru/upload/iblock/981/ih99gkico81z6malmceqopo4629p6opw/result_photo_2025-02-13_12-39-33.jpg,/partners/partner/1499358/,ru,2026-06-23T17:09:28+00:00
1537274,ГрандСофт,https://www.grandsoft.dev,+79133629817,sds@grandsoft.dev,https://www.1c-bitrix.ru/upload/iblock/634/0fv65ua6cx2b8ll1k3ukqmyu8p4inj71/logo.png,/partners/partner/1537274/,ru,2026-06-23T17:09:30+00:00
5174135,L-Digital,https://l-digital.ru,"8 (800) 600-63-22",Info@l-digital.ru,"https://www.1c-bitrix.ru/upload/iblock/550/на светлый фон.png",/partners/partner/5174135/,ru,2026-06-23T17:09:32+00:00
5804797,SuperCRM,https://mysupercrm.ru,"8 495 109 25 82",supercrm@supercrm.pro,"https://www.1c-bitrix.ru/upload/iblock/9dd/a0xhcmcssasnxv6logdbey0vfmlhoo1o/Снимок экрана 2021-12-09 в 17.24.58.png",/partners/partner/5804797/,ru,2026-06-23T17:09:35+00:00
6078181,SP-Advert,https://sp-advert.ru/,+79032780904,info@sp-advert.ru,https://www.1c-bitrix.ru/upload/iblock/a6d/sp-advert-3.png,/partners/partner/6078181/,ru,2026-06-23T17:09:37+00:00
6398811,SEOLAND,https://seoland.ru,89260055407,sell@seoland.ru,"https://www.1c-bitrix.ru/upload/iblock/fbe/xqmtmnd0l5pnkke4nggbz0ov9bxa3ih0/logo копия.jpg",/partners/partner/6398811/,ru,2026-06-23T17:09:40+00:00
6873917,"DEV 05RU",https://dev05ru.bitrix24site.ru/,"(8722) 51-51-51",deevilx@gmail.com,https://www.1c-bitrix.ru/upload/iblock/ec4/logo_small.png,/partners/partner/6873917/,ru,2026-06-23T17:09:42+00:00
6877237,ORI-Group.TOP,https://ori-group.top/,"+7 (995) 159-37-58",info@origami-group.ru,https://www.1c-bitrix.ru/upload/iblock/2d0/w8i9vtxc0b9qss3lytjjudyfkzltcrxz/logo-ori.png,/partners/partner/6877237/,ru,2026-06-23T17:09:45+00:00
6883313,"IT Up",https://it-up.org,"+7 (951) 153-47-77",info@it-up.org,https://www.1c-bitrix.ru/upload/iblock/6a8/d61fr2bix39bvlaiq436ygyi90lj4b8v/IT-Up_for_tg.png,/partners/partner/6883313/,ru,2026-06-23T17:09:47+00:00
6976981,ДекоСайт,https://dekosait.ru,"+7 (383) 287-21-37",info@dekosait.ru,https://www.1c-bitrix.ru/upload/iblock/f1c/20d20o82oz1o3uo7145ybeqbzy7ma70c/big-512-jpeg.jpg,/partners/partner/6976981/,ru,2026-06-23T17:09:52+00:00
7486403,"IT-студия «Алдан»",http://alldone.online/,"+7 (4742) 377-955",mail@alldone.online,https://www.1c-bitrix.ru/upload/iblock/d1b/logo135.png,/partners/partner/7486403/,ru,2026-06-23T17:09:55+00:00
7926241,UpdateCRM,https://updatecrm.bitrix24site.ru,"+7 (499) 283-65-69",fuji112@mail.ru,https://www.1c-bitrix.ru/upload/iblock/d58/g719c5ehyk3lkq2w6ux5oin5kkj4yp87/Screenshot_88.jpg,/partners/partner/7926241/,ru,2026-06-23T17:09:57+00:00
7930353,Цифросила,https://cfsila.ru/,+79852987788,bsv@cfsila.ru,https://www.1c-bitrix.ru/upload/iblock/d7a/fmsg3iae3bx1utoko0me2s9n1dfb5lrt/цифросила.png,/partners/partner/7930353/,ru,2026-06-23T17:09:59+00:00
7996733,Скриптогенератор,https://scriptogenerator.ru,"+7 (913) 597 73 54",help@scriptogenerator.ru,"https://www.1c-bitrix.ru/upload/iblock/c44/лого_small 4.png",/partners/partner/7996733/,ru,2026-06-23T17:10:02+00:00
8234325,BizApps,https://web.biz-apps.ru,"8 (495) 150-31-07",info@biz-apps.ru,https://www.1c-bitrix.ru/upload/iblock/f89/t1m3awpntz6rcrje2ia95fp81bd3vylw/logo.png,/partners/partner/8234325/,ru,2026-06-23T17:10:04+00:00
8295971,НИИЦТ,https://www.mipniict.ru,"+7 (495) 185 60 89",info@mipniict.ru,https://www.1c-bitrix.ru/upload/iblock/770/logo3.jpg,/partners/partner/8295971/,ru,2026-06-23T17:10:07+00:00
9975567,Tonweb,https://tonweb.ru,"+7 (900) 453-25-52",tonweb@ya.ru,https://www.1c-bitrix.ru/upload/iblock/54f/uruf6glsmo64yqnh1squ7t8k10lqjw9q/tonweb-transparent-black-175x135.png,/partners/partner/9975567/,ru,2026-06-23T17:10:09+00:00
9981995,Персонал-решения,https://prhh.ru,"8 927 667-33-93",pr@prhh.ru,"https://www.1c-bitrix.ru/upload/iblock/12a/логотип полный 175.jpg",/partners/partner/9981995/,ru,2026-06-23T17:10:12+00:00
10279401,АйТиБи,http://айтиби.рф/,+79788938565,itb-24@ya.ru,https://www.1c-bitrix.ru/upload/iblock/2f1/yqzl39q255n6aw4vj4jsubzv12e9nywr/ITB_logo.png,/partners/partner/10279401/,ru,2026-06-23T17:10:14+00:00
11077782,АйТиДи,https://www.it-d.it,+78123097111,info@it-director.it,https://www.1c-bitrix.ru/upload/iblock/cab/ITD-app-128-s2.png,/partners/partner/11077782/,ru,2026-06-23T17:10:17+00:00
11547876,"SL Consulting",https://slcons.ru,"+7 (980) 9601880",info@slcons.ru,https://www.1c-bitrix.ru/upload/iblock/9ae/logo_131x102.jpg,/partners/partner/11547876/,ru,2026-06-23T17:10:20+00:00
11638818,"Сервисный Интегратор «Инсайт»",https://insight.bitrix24site.ru/,"+7 (952) 313-95-98",info@v-tochku.biz,https://www.1c-bitrix.ru/upload/iblock/4da/ifzuyh3xynaq2we2rtu1y326fo5y4ttq/Insight24-Service-Integrato-175x135r.png,/partners/partner/11638818/,ru,2026-06-23T17:10:25+00:00
11651088,Topsvil,https://topsvil.ru,"+7 9647265730",info@topsvil.ru,"https://www.1c-bitrix.ru/upload/iblock/b1b/nepjitz2moudrv590eiwjppalrb5pzet/Topsvil logo.jpg",/partners/partner/11651088/,ru,2026-06-23T17:10:27+00:00
11749470,"Black & White Group",https://b-w-group.ru/,+79102232027,info@b-w-group.ru,https://www.1c-bitrix.ru/upload/iblock/467/logow1.jpg,/partners/partner/11749470/,ru,2026-06-23T17:10:29+00:00
12257930,Веб-Ресурс,https://resourceweb.ru,+79624423638,info@resourceweb.ru,https://www.1c-bitrix.ru/upload/iblock/077/z9xihj7nxbld54o6ot1udxdtn0gtnlgq/Лого-Партнер-Битрикс24.jpg,/partners/partner/12257930/,ru,2026-06-23T17:10:32+00:00
12497810,"FreeStyle Group",https://freestylegroup.ru/,+79990500555,info@freestylegroup.ru,https://www.1c-bitrix.ru/upload/iblock/7c9/p1j1m4nsm3ksh75e7anw274e9vnx3whb/fs-logo.png,/partners/partner/12497810/,ru,2026-06-23T17:10:34+00:00
13076278,ТР-СОФТ,https://trsoft.bitrix24site.ru,+79043317922,zinin@trsoft-spb.ru,https://www.1c-bitrix.ru/upload/iblock/9ac/kmofecpwh385ebm1wdqb46ifp6s1c68v/logo_soft.jpg,/partners/partner/13076278/,ru,2026-06-23T17:10:37+00:00
13415494,"PBX PROFI",https://pbx-profi.ru,88003011527,mail@pbx-profi.ru,https://www.1c-bitrix.ru/upload/iblock/7fd/cuixtrl2narncum3prtpa0q6jmmsju7n/ava-bx.png,/partners/partner/13415494/,ru,2026-06-23T17:10:39+00:00
13501306,"MT Media",https://mt-media-group.ru/,89955963288,hello@mt-media-group.ru,"https://www.1c-bitrix.ru/upload/iblock/72a/mammrxcy8c4933se8ijzlyssk4kwjr3f/iScreen Shoter - 20241205212532817 (1).jpg",/partners/partner/13501306/,ru,2026-06-23T17:10:42+00:00
13684448,SWBDigital,https://swb-dgtl.ru/,89655854769,office@swb-dgtl.ru,https://www.1c-bitrix.ru/upload/iblock/265/a6geoewyskpnmncyaoszbuvm0ac6iu08/Logo-blue.new.v2.b24.png,/partners/partner/13684448/,ru,2026-06-23T17:10:45+00:00
14099726,Артальт,https://artalt.ru,+79236173800,info@artalt.ru,https://www.1c-bitrix.ru/upload/iblock/a30/0eonvocmohoaf77uu32cb4zo8q7h9t7z/Артальт2.jpg,/partners/partner/14099726/,ru,2026-06-23T17:10:48+00:00
14206078,VEROL,https://verolof.ru,"+7 964 940 78 84",verol.net1@gmail.com,"https://www.1c-bitrix.ru/upload/iblock/fcc/ctewdbxa845jb14mkoylsgx77akooe7l/лого Верол (1).jpg",/partners/partner/14206078/,ru,2026-06-23T17:10:51+00:00
14320430,"Ай-Ти Эксперт",https://it-expert.bitrix24site.ru/,+79918086305,azubarev.pro@yandex.ru,"https://www.1c-bitrix.ru/upload/iblock/c19/tigla4ltw3nbpseoi0r9q7wzpb9ovujj/Ай-Ти лого.png",/partners/partner/14320430/,ru,2026-06-23T17:10:53+00:00
14437862,Дивью,https://dvue.ru,+79037292723,dvue@dvue.ru,https://www.1c-bitrix.ru/upload/iblock/90a/1ng5jcvrr00a6f5353k7kywz0l2jr6qs/logo_sq.png,/partners/partner/14437862/,ru,2026-06-23T17:11:00+00:00
15097218,IT|RE:ШЕНИЕ,https://www.itreshenie.pro,+79959965856,info@itreshenie.pro,https://www.1c-bitrix.ru/upload/iblock/2d8/726kacu8tjkt5skmu167ottyk0vmxqbp/IT.jpg,/partners/partner/15097218/,ru,2026-06-23T17:11:02+00:00
15262328,"Digital Character",https://character39.ru/,+79520606570,vasilii@character39.ru,"https://www.1c-bitrix.ru/upload/iblock/26f/tvea69xjj4hlmb6crjnq06xt9zmi5i7r/175 лого.png",/partners/partner/15262328/,ru,2026-06-23T17:11:05+00:00
15284424,Аксиль,https://axxil.ru,"+7 (499) 301-74-75",support@axxil.ru,"https://www.1c-bitrix.ru/upload/iblock/bb5/vupkfszak0gc70pyd0tkhqflsci2b9fx/Axxil horizont.png",/partners/partner/15284424/,ru,2026-06-23T17:11:08+00:00
15583582,Runicode,https://runicode.com,+74951501575,bx@runicode.ru,"https://www.1c-bitrix.ru/upload/iblock/32d/w6ss2o9r1js7k22guj9kw3s82voakkp4/Untitled (3).png",/partners/partner/15583582/,ru,2026-06-23T17:11:10+00:00
15902280,IntentMedia,https://intentmedia.bitrix24site.ru,"+7 (967) 000-02-36",salebitrix24@intentmedia.ru,"https://www.1c-bitrix.ru/upload/iblock/132/sn5upbq3o6ardrfqicrh23e9vlmcwbgn/Доработанный логотип.png",/partners/partner/15902280/,ru,2026-06-23T17:11:13+00:00
16322146,"Nakhapetoff Consulting Group",https://nakhapetoff.ru,+79182908899,yannakhapetoff@yandex.ru,"https://www.1c-bitrix.ru/upload/iblock/c97/brr15vwoekwh6k222juldg1ca3hh5qve/Group 2 (1)-fotor-20240530182952.png",/partners/partner/16322146/,ru,2026-06-23T17:11:16+00:00
16427470,CRM-integrator,https://crmintegrator24.bitrix24site.ru,89284747672,crm.integrator@yandex.ru,https://www.1c-bitrix.ru/upload/iblock/981/1pivkmvt8kcdbf7fcy9agjs34zrrvmcv/logo_175x135.png,/partners/partner/16427470/,ru,2026-06-23T17:11:18+00:00
16747984,IDigital,https://idigital72.ru,+79504980120,zakaz@idigital72.ru,https://www.1c-bitrix.ru/upload/iblock/c99/7w2aac9a2w9712q4758ib2big12qy89t/лого.png,/partners/partner/16747984/,ru,2026-06-23T17:11:21+00:00
16822826,"Netiv CRM",https://netivcrm.ru/,"+7 918 430 1078",g.marketing.rus@gmail.com,https://www.1c-bitrix.ru/upload/iblock/7d2/uy3hh0w6fhbpa3lcbzfyb5odavgnlzle/netiv_logo_135x135.png,/partners/partner/16822826/,ru,2026-06-23T17:11:23+00:00
17010642,"ГК Электронные системы",https://systems73.ru/,"8(8422) 58-18-06",docsustems@yandex.ru,"https://www.1c-bitrix.ru/upload/iblock/c9f/oy6g2ubls1o29hgpx623k1gvw0qrefdr/Электронные системы.png",/partners/partner/17010642/,ru,2026-06-23T17:11:26+00:00
17332586,ABrosko,https://abrosko-studio.ru/,"+7 963 161-82-24",info@abrosko.ru,"https://www.1c-bitrix.ru/upload/iblock/ca9/72ccyv79d96drm2ampcq3feo8ys39zei/Лого маленький.png",/partners/partner/17332586/,ru,2026-06-23T17:11:28+00:00
17465960,"Профит Адванс",https://artemsenyukov.ru/profitadvance/,89214666053,asenyukov@yandex.ru,"https://www.1c-bitrix.ru/upload/iblock/0cc/ym1p1x8i1wc70n4ezkehv3jip7m6rr78/логотип профит адванс.png",/partners/partner/17465960/,ru,2026-06-23T17:11:33+00:00
17739940,ЦифроБизнес.рф,https://цифробизнес.рф,+79165667391,info@cifrobuisness.ru,"https://www.1c-bitrix.ru/upload/iblock/6a7/imrmmfj6nljivcjw8iuq5rlo95n86s7s/ЦифроБизнес copy.png",/partners/partner/17739940/,ru,2026-06-23T17:11:36+00:00
17831140,InoWeb,https://inoweb22.ru/,"+7 (983) 396-26-59",info@inoweb22.ru,https://www.1c-bitrix.ru/upload/iblock/f2c/tqzdvnxffcxlf74e3dqwdvfcyy2to902/Untitled_logo_2_free-file.png,/partners/partner/17831140/,ru,2026-06-23T17:11:39+00:00
18094548,АльтаЦРМ,https://altacrm.ru,+79536826628,info@altacrm.ru,"https://www.1c-bitrix.ru/upload/iblock/543/01194dr4ms8nfcezwrk0z5lcyq0d3qzz/logo (1).png",/partners/partner/18094548/,ru,2026-06-23T17:11:41+00:00
18268924,ExSmart,https://exsmart.bitrix24site.ru,89520348185,info@exsmart.ru,https://www.1c-bitrix.ru/upload/iblock/550/gxxteyjeoiyfv56jiwwxzkd4vut4z0m2/exsmart_mini.jpg,/partners/partner/18268924/,ru,2026-06-23T17:11:44+00:00
18890980,РуБит24,https://rubit24.ru,,info@rubit24.ru,https://www.1c-bitrix.ru/upload/iblock/ebf/uezdnzr6z2e9qbeg043jb28enugrxhsn/175x135.png,/partners/partner/18890980/,ru,2026-06-23T17:11:46+00:00
18915032,СИКУРС,https://sikurs.bitrix24site.ru,+79963360861,sikkurs@internet.ru,"https://www.1c-bitrix.ru/upload/iblock/875/rozuzsob0fhjl44lx6jo7vstz2g3fg75/словесный лого small.png",/partners/partner/18915032/,ru,2026-06-23T17:11:49+00:00
19266818,"SaaS business",https://www.saas-bs.ru,+7343-266-40-01,work@saasbs.ru,https://www.1c-bitrix.ru/upload/iblock/4a0/gcj5iks3vy51oy6ucmnjgmp8d9x73ph8/175_123.jpeg,/partners/partner/19266818/,ru,2026-06-23T17:11:52+00:00
19541386,Sam-24,https://sam-24.ru/,+79885358687,info@sam-24.ru,https://www.1c-bitrix.ru/upload/iblock/934/zux3nrffkakqevfic3rgvxx8dhk89j9j/logo-5-small.jpg,/partners/partner/19541386/,ru,2026-06-23T17:11:54+00:00
19732552,Волгахайм,https://connect-mir.ru/,+79275105830,chef@volgaheim.com,https://www.1c-bitrix.ru/upload/iblock/66a/tsm2pyknjpr62xiqsiwoeurfb5159qal/Логотип.png,/partners/partner/19732552/,ru,2026-06-23T17:11:57+00:00
